trial	params_json	primary_metric	wall_seconds	status	error
246	{"replicate":245}	0.030884	0.002	ok	
247	{"replicate":246}	0.017071	0.002	ok	
248	{"replicate":247}	0.007066	0.002	ok	
249	{"replicate":248}	0.011889	0.002	ok	
250	{"replicate":249}	0.001756	0.002	ok	
251	{"replicate":250}	0.008482	0.002	ok	
252	{"replicate":251}	0.007890	0.002	ok	
253	{"replicate":252}	0.014474	0.002	ok	
254	{"replicate":253}	0.021093	0.002	ok	
255	{"replicate":254}	0.028226	0.002	ok	
256	{"replicate":255}	0.014156	0.002	ok	
257	{"replicate":256}	0.017850	0.002	ok	
258	{"replicate":257}	0.013407	0.002	ok	
259	{"replicate":258}	0.012841	0.002	ok	
260	{"replicate":259}	0.008225	0.002	ok	
261	{"replicate":260}	0.010457	0.002	ok	
262	{"replicate":261}	0.013482	0.002	ok	
263	{"replicate":262}	0.015324	0.002	ok	
264	{"replicate":263}	0.015372	0.002	ok	
265	{"replicate":264}	0.016694	0.002	ok	
266	{"replicate":265}	0.014061	0.002	ok	
267	{"replicate":266}	0.029609	0.002	ok	
268	{"replicate":267}	0.016913	0.002	ok	
269	{"replicate":268}	0.004142	0.002	ok	
270	{"replicate":269}	0.023039	0.002	ok	
271	{"replicate":270}	0.003999	0.002	ok	
272	{"replicate":271}	0.024770	0.002	ok	
273	{"replicate":272}	-0.013413	0.002	ok	
274	{"replicate":273}	0.009428	0.002	ok	
275	{"replicate":274}	0.009449	0.002	ok	
276	{"replicate":275}	0.014267	0.002	ok	
277	{"replicate":276}	0.014226	0.002	ok	
278	{"replicate":277}	0.004740	0.002	ok	
279	{"replicate":278}	0.019436	0.002	ok	
280	{"replicate":279}	0.005013	0.002	ok	
281	{"replicate":280}	0.002847	0.002	ok	
282	{"replicate":281}	0.016495	0.002	ok	
283	{"replicate":282}	0.015930	0.002	ok	
284	{"replicate":283}	0.015295	0.002	ok	
285	{"replicate":284}	0.016251	0.002	ok	
286	{"replicate":285}	0.016583	0.002	ok	
287	{"replicate":286}	0.003627	0.002	ok	
288	{"replicate":287}	0.011527	0.002	ok	
289	{"replicate":288}	0.006615	0.002	ok	
290	{"replicate":289}	-0.004157	0.002	ok	
291	{"replicate":290}	0.010850	0.002	ok	
292	{"replicate":291}	0.016085	0.002	ok	
293	{"replicate":292}	0.005267	0.002	ok	
294	{"replicate":293}	0.021936	0.002	ok	
295	{"replicate":294}	0.018002	0.002	ok	
296	{"replicate":295}	-0.004285	0.002	ok	
297	{"replicate":296}	0.002358	0.002	ok	
298	{"replicate":297}	0.022755	0.002	ok	
299	{"replicate":298}	0.019287	0.002	ok	
300	{"replicate":299}	0.019881	0.002	ok	
301	{"replicate":300}	0.010339	0.002	ok	
302	{"replicate":301}	0.008924	0.002	ok	
303	{"replicate":302}	0.011369	0.002	ok	
304	{"replicate":303}	0.008831	0.002	ok	
305	{"replicate":304}	0.027165	0.002	ok	
306	{"replicate":305}	0.012164	0.002	ok	
307	{"replicate":306}	0.019384	0.002	ok	
308	{"replicate":307}	0.009171	0.002	ok	
309	{"replicate":308}	0.019712	0.002	ok	
310	{"replicate":309}	0.017039	0.002	ok	
311	{"replicate":310}	0.027559	0.002	ok	
312	{"replicate":311}	-0.000353	0.002	ok	
313	{"replicate":312}	0.019890	0.002	ok	
314	{"replicate":313}	0.013607	0.002	ok	
315	{"replicate":314}	0.024172	0.002	ok	
316	{"replicate":315}	0.025242	0.002	ok	
317	{"replicate":316}	0.005738	0.002	ok	
318	{"replicate":317}	0.010681	0.002	ok	
319	{"replicate":318}	0.031688	0.002	ok	
320	{"replicate":319}	-0.000049	0.002	ok	
321	{"replicate":320}	0.017854	0.002	ok	
322	{"replicate":321}	-0.000837	0.002	ok	
323	{"replicate":322}	0.018370	0.002	ok	
324	{"replicate":323}	0.011007	0.002	ok	
325	{"replicate":324}	0.020807	0.002	ok	
326	{"replicate":325}	0.012994	0.002	ok	
327	{"replicate":326}	0.014685	0.002	ok	
328	{"replicate":327}	0.014901	0.002	ok	
329	{"replicate":328}	0.016618	0.002	ok	
330	{"replicate":329}	0.021425	0.002	ok	
331	{"replicate":330}	0.014815	0.002	ok	
332	{"replicate":331}	0.005701	0.002	ok	
333	{"replicate":332}	0.016132	0.002	ok	
334	{"replicate":333}	0.022941	0.002	ok	
335	{"replicate":334}	0.013687	0.002	ok	
336	{"replicate":335}	0.018412	0.002	ok	
337	{"replicate":336}	0.015236	0.002	ok	
338	{"replicate":337}	0.017620	0.002	ok	
339	{"replicate":338}	0.005898	0.002	ok	
340	{"replicate":339}	0.017843	0.002	ok	
341	{"replicate":340}	0.014115	0.002	ok	
342	{"replicate":341}	0.014159	0.002	ok	
343	{"replicate":342}	0.015346	0.002	ok	
344	{"replicate":343}	0.016581	0.002	ok	
345	{"replicate":344}	0.003695	0.002	ok	
346	{"replicate":345}	0.014877	0.002	ok	
347	{"replicate":346}	0.005058	0.002	ok	
348	{"replicate":347}	0.007869	0.002	ok	
349	{"replicate":348}	0.040089	0.002	ok	
350	{"replicate":349}	0.016970	0.002	ok	
351	{"replicate":350}	-0.005524	0.002	ok	
352	{"replicate":351}	0.016830	0.002	ok	
353	{"replicate":352}	0.016721	0.002	ok	
354	{"replicate":353}	0.017929	0.002	ok	
355	{"replicate":354}	0.001744	0.002	ok	
356	{"replicate":355}	0.025003	0.002	ok	
357	{"replicate":356}	0.022989	0.002	ok	
358	{"replicate":357}	0.013631	0.002	ok	
359	{"replicate":358}	0.008615	0.002	ok	
360	{"replicate":359}	0.002318	0.002	ok	
361	{"replicate":360}	0.017796	0.002	ok	
362	{"replicate":361}	0.013810	0.002	ok	
363	{"replicate":362}	0.010852	0.002	ok	
364	{"replicate":363}	0.015568	0.002	ok	
365	{"replicate":364}	0.006196	0.002	ok	
366	{"replicate":365}	0.011120	0.002	ok	
367	{"replicate":366}	0.012900	0.002	ok	
368	{"replicate":367}	0.005734	0.002	ok	
369	{"replicate":368}	0.009299	0.002	ok	
370	{"replicate":369}	0.023614	0.002	ok	
371	{"replicate":370}	0.007827	0.002	ok	
372	{"replicate":371}	0.011366	0.002	ok	
373	{"replicate":372}	0.008838	0.002	ok	
374	{"replicate":373}	0.008319	0.002	ok	
375	{"replicate":374}	0.026007	0.002	ok	
376	{"replicate":375}	0.009854	0.002	ok	
377	{"replicate":376}	0.005835	0.002	ok	
378	{"replicate":377}	0.004309	0.002	ok	
379	{"replicate":378}	0.019765	0.002	ok	
380	{"replicate":379}	0.006731	0.002	ok	
381	{"replicate":380}	0.020891	0.002	ok	
382	{"replicate":381}	0.008855	0.002	ok	
383	{"replicate":382}	0.010727	0.002	ok	
384	{"replicate":383}	0.009056	0.002	ok	
385	{"replicate":384}	0.013635	0.002	ok	
386	{"replicate":385}	0.013502	0.002	ok	
387	{"replicate":386}	0.020658	0.002	ok	
388	{"replicate":387}	0.010127	0.002	ok	
389	{"replicate":388}	0.010536	0.002	ok	
390	{"replicate":389}	0.011601	0.002	ok	
391	{"replicate":390}	-0.004227	0.002	ok	
392	{"replicate":391}	0.032770	0.002	ok	
393	{"replicate":392}	0.006032	0.002	ok	
394	{"replicate":393}	0.000460	0.002	ok	
395	{"replicate":394}	0.015716	0.002	ok	
396	{"replicate":395}	0.001338	0.002	ok	
397	{"replicate":396}	-0.005768	0.002	ok	
398	{"replicate":397}	-0.004311	0.002	ok	
399	{"replicate":398}	0.022548	0.002	ok	
400	{"replicate":399}	0.008345	0.002	ok	
401	{"replicate":400}	-0.000473	0.002	ok	
402	{"replicate":401}	0.022072	0.002	ok	
403	{"replicate":402}	0.004608	0.002	ok	
404	{"replicate":403}	0.009280	0.002	ok	
405	{"replicate":404}	0.024443	0.002	ok	
406	{"replicate":405}	0.012681	0.002	ok	
407	{"replicate":406}	0.018373	0.002	ok	
