trial	params_json	primary_metric	wall_seconds	status	error
310	{"replicate":309}	0.047649	0.002	ok	
311	{"replicate":310}	0.070430	0.002	ok	
312	{"replicate":311}	0.024718	0.002	ok	
313	{"replicate":312}	0.073089	0.002	ok	
314	{"replicate":313}	0.060570	0.002	ok	
315	{"replicate":314}	0.068149	0.002	ok	
316	{"replicate":315}	0.060030	0.002	ok	
317	{"replicate":316}	0.052138	0.002	ok	
318	{"replicate":317}	0.047782	0.002	ok	
319	{"replicate":318}	0.072442	0.002	ok	
320	{"replicate":319}	0.035819	0.002	ok	
321	{"replicate":320}	0.041549	0.002	ok	
322	{"replicate":321}	0.039746	0.002	ok	
323	{"replicate":322}	0.066455	0.002	ok	
324	{"replicate":323}	0.043308	0.002	ok	
325	{"replicate":324}	0.044312	0.002	ok	
326	{"replicate":325}	0.043435	0.002	ok	
327	{"replicate":326}	0.066428	0.002	ok	
328	{"replicate":327}	0.047124	0.002	ok	
329	{"replicate":328}	0.049436	0.002	ok	
330	{"replicate":329}	0.044050	0.002	ok	
331	{"replicate":330}	0.056190	0.002	ok	
332	{"replicate":331}	0.049281	0.002	ok	
333	{"replicate":332}	0.064257	0.002	ok	
334	{"replicate":333}	0.058082	0.002	ok	
335	{"replicate":334}	0.060105	0.002	ok	
336	{"replicate":335}	0.055377	0.002	ok	
337	{"replicate":336}	0.058081	0.002	ok	
338	{"replicate":337}	0.027041	0.002	ok	
339	{"replicate":338}	0.036979	0.002	ok	
340	{"replicate":339}	0.054896	0.002	ok	
341	{"replicate":340}	0.082074	0.002	ok	
342	{"replicate":341}	0.048398	0.002	ok	
343	{"replicate":342}	0.039481	0.002	ok	
344	{"replicate":343}	0.048300	0.002	ok	
345	{"replicate":344}	0.038133	0.002	ok	
346	{"replicate":345}	0.041538	0.002	ok	
347	{"replicate":346}	0.051904	0.002	ok	
348	{"replicate":347}	0.046086	0.002	ok	
349	{"replicate":348}	0.065353	0.002	ok	
350	{"replicate":349}	0.049826	0.002	ok	
351	{"replicate":350}	0.043015	0.002	ok	
352	{"replicate":351}	0.054005	0.002	ok	
353	{"replicate":352}	0.043145	0.002	ok	
354	{"replicate":353}	0.058455	0.002	ok	
355	{"replicate":354}	0.037174	0.002	ok	
356	{"replicate":355}	0.060950	0.002	ok	
357	{"replicate":356}	0.060953	0.002	ok	
358	{"replicate":357}	0.067718	0.002	ok	
359	{"replicate":358}	0.027427	0.002	ok	
360	{"replicate":359}	0.040247	0.002	ok	
361	{"replicate":360}	0.040344	0.002	ok	
362	{"replicate":361}	0.040958	0.002	ok	
363	{"replicate":362}	0.042572	0.002	ok	
364	{"replicate":363}	0.054865	0.002	ok	
365	{"replicate":364}	0.057023	0.002	ok	
366	{"replicate":365}	0.053162	0.002	ok	
367	{"replicate":366}	0.044194	0.002	ok	
368	{"replicate":367}	0.032578	0.002	ok	
369	{"replicate":368}	0.032296	0.002	ok	
370	{"replicate":369}	0.055267	0.002	ok	
371	{"replicate":370}	0.043915	0.002	ok	
372	{"replicate":371}	0.044933	0.002	ok	
373	{"replicate":372}	0.039688	0.002	ok	
374	{"replicate":373}	0.037315	0.002	ok	
375	{"replicate":374}	0.061290	0.002	ok	
376	{"replicate":375}	0.050592	0.002	ok	
377	{"replicate":376}	0.037369	0.002	ok	
378	{"replicate":377}	0.045557	0.002	ok	
379	{"replicate":378}	0.040317	0.002	ok	
380	{"replicate":379}	0.044008	0.002	ok	
381	{"replicate":380}	0.069676	0.002	ok	
382	{"replicate":381}	0.042487	0.002	ok	
383	{"replicate":382}	0.058746	0.002	ok	
384	{"replicate":383}	0.049181	0.002	ok	
385	{"replicate":384}	0.050719	0.002	ok	
386	{"replicate":385}	0.062403	0.002	ok	
387	{"replicate":386}	0.067223	0.002	ok	
388	{"replicate":387}	0.040548	0.002	ok	
389	{"replicate":388}	0.041418	0.002	ok	
390	{"replicate":389}	0.045775	0.002	ok	
391	{"replicate":390}	0.026156	0.002	ok	
392	{"replicate":391}	0.079078	0.002	ok	
393	{"replicate":392}	0.053097	0.002	ok	
394	{"replicate":393}	0.035232	0.002	ok	
395	{"replicate":394}	0.054195	0.002	ok	
396	{"replicate":395}	0.031891	0.002	ok	
397	{"replicate":396}	0.032923	0.002	ok	
398	{"replicate":397}	0.044733	0.002	ok	
399	{"replicate":398}	0.055353	0.002	ok	
400	{"replicate":399}	0.041755	0.002	ok	
401	{"replicate":400}	0.030536	0.002	ok	
402	{"replicate":401}	0.061913	0.002	ok	
403	{"replicate":402}	0.036389	0.002	ok	
404	{"replicate":403}	0.054001	0.002	ok	
405	{"replicate":404}	0.057573	0.002	ok	
406	{"replicate":405}	0.045550	0.002	ok	
407	{"replicate":406}	0.039208	0.002	ok	
408	{"replicate":407}	0.042655	0.002	ok	
409	{"replicate":408}	0.046047	0.002	ok	
410	{"replicate":409}	0.052703	0.002	ok	
411	{"replicate":410}	0.036797	0.002	ok	
412	{"replicate":411}	0.042759	0.002	ok	
413	{"replicate":412}	0.034996	0.002	ok	
414	{"replicate":413}	0.020681	0.002	ok	
415	{"replicate":414}	0.065322	0.002	ok	
416	{"replicate":415}	0.054494	0.002	ok	
417	{"replicate":416}	0.051790	0.002	ok	
418	{"replicate":417}	0.037008	0.002	ok	
419	{"replicate":418}	0.063722	0.002	ok	
420	{"replicate":419}	0.053014	0.002	ok	
421	{"replicate":420}	0.056258	0.002	ok	
422	{"replicate":421}	0.051530	0.002	ok	
423	{"replicate":422}	0.051404	0.002	ok	
424	{"replicate":423}	0.048083	0.002	ok	
425	{"replicate":424}	0.045337	0.002	ok	
426	{"replicate":425}	0.055294	0.002	ok	
427	{"replicate":426}	0.051709	0.002	ok	
428	{"replicate":427}	0.048552	0.002	ok	
429	{"replicate":428}	0.049556	0.002	ok	
430	{"replicate":429}	0.048626	0.002	ok	
431	{"replicate":430}	0.049928	0.002	ok	
432	{"replicate":431}	0.019470	0.002	ok	
433	{"replicate":432}	0.050205	0.002	ok	
434	{"replicate":433}	0.044257	0.002	ok	
435	{"replicate":434}	0.027809	0.002	ok	
436	{"replicate":435}	0.030974	0.002	ok	
437	{"replicate":436}	0.064328	0.002	ok	
438	{"replicate":437}	0.047249	0.002	ok	
439	{"replicate":438}	0.064381	0.002	ok	
440	{"replicate":439}	0.062126	0.002	ok	
441	{"replicate":440}	0.071365	0.002	ok	
442	{"replicate":441}	0.063929	0.002	ok	
443	{"replicate":442}	0.073506	0.002	ok	
444	{"replicate":443}	0.045745	0.002	ok	
445	{"replicate":444}	0.038189	0.002	ok	
446	{"replicate":445}	0.041403	0.002	ok	
447	{"replicate":446}	0.038685	0.002	ok	
448	{"replicate":447}	0.044879	0.002	ok	
449	{"replicate":448}	0.050396	0.002	ok	
450	{"replicate":449}	0.055653	0.002	ok	
451	{"replicate":450}	0.053800	0.002	ok	
452	{"replicate":451}	0.060591	0.002	ok	
453	{"replicate":452}	0.051109	0.002	ok	
454	{"replicate":453}	0.054217	0.002	ok	
455	{"replicate":454}	0.060650	0.002	ok	
456	{"replicate":455}	0.045241	0.002	ok	
457	{"replicate":456}	0.054324	0.002	ok	
458	{"replicate":457}	0.057672	0.002	ok	
459	{"replicate":458}	0.054711	0.002	ok	
460	{"replicate":459}	0.048362	0.002	ok	
461	{"replicate":460}	0.058144	0.002	ok	
462	{"replicate":461}	0.048089	0.002	ok	
463	{"replicate":462}	0.052161	0.002	ok	
464	{"replicate":463}	0.043870	0.002	ok	
465	{"replicate":464}	0.078937	0.002	ok	
466	{"replicate":465}	0.053413	0.002	ok	
467	{"replicate":466}	0.065161	0.002	ok	
468	{"replicate":467}	0.048252	0.002	ok	
469	{"replicate":468}	0.050506	0.002	ok	
470	{"replicate":469}	0.047346	0.002	ok	
471	{"replicate":470}	0.053368	0.002	ok	
472	{"replicate":471}	0.040729	0.002	ok	
473	{"replicate":472}	0.012477	0.002	ok	
474	{"replicate":473}	0.059785	0.002	ok	
475	{"replicate":474}	0.048406	0.002	ok	
476	{"replicate":475}	0.068146	0.002	ok	
477	{"replicate":476}	0.062472	0.002	ok	
478	{"replicate":477}	0.019037	0.002	ok	
479	{"replicate":478}	0.061606	0.002	ok	
480	{"replicate":479}	0.060491	0.002	ok	
481	{"replicate":480}	0.064848	0.002	ok	
482	{"replicate":481}	0.050180	0.002	ok	
483	{"replicate":482}	0.035196	0.002	ok	
484	{"replicate":483}	0.015575	0.002	ok	
485	{"replicate":484}	0.028653	0.002	ok	
486	{"replicate":485}	0.029414	0.002	ok	
487	{"replicate":486}	0.048660	0.002	ok	
488	{"replicate":487}	0.040714	0.002	ok	
489	{"replicate":488}	0.056486	0.002	ok	
490	{"replicate":489}	0.056168	0.002	ok	
491	{"replicate":490}	0.049756	0.002	ok	
492	{"replicate":491}	0.068639	0.002	ok	
493	{"replicate":492}	0.059170	0.002	ok	
494	{"replicate":493}	0.058221	0.002	ok	
