trial	params_json	primary_metric	wall_seconds	status	error
266	{"family":"qda","fold":1,"repeat":7,"rung":60}	0.024410	0.003	ok	
267	{"family":"qda","fold":2,"repeat":7,"rung":60}	0.037596	0.003	ok	
268	{"family":"qda","fold":3,"repeat":7,"rung":60}	0.027429	0.003	ok	
269	{"family":"qda","fold":0,"repeat":8,"rung":60}	0.029683	0.003	ok	
270	{"family":"qda","fold":1,"repeat":8,"rung":60}	0.024579	0.003	ok	
271	{"family":"qda","fold":2,"repeat":8,"rung":60}	0.056178	0.003	ok	
272	{"family":"qda","fold":3,"repeat":8,"rung":60}	0.039608	0.003	ok	
273	{"family":"qda","fold":0,"repeat":9,"rung":60}	0.036860	0.003	ok	
274	{"family":"qda","fold":1,"repeat":9,"rung":60}	0.048039	0.003	ok	
275	{"family":"qda","fold":2,"repeat":9,"rung":60}	0.037128	0.003	ok	
276	{"family":"qda","fold":3,"repeat":9,"rung":60}	0.022064	0.003	ok	
277	{"family":"qda","fold":0,"repeat":10,"rung":60}	0.036461	0.003	ok	
278	{"family":"qda","fold":1,"repeat":10,"rung":60}	0.030072	0.003	ok	
279	{"family":"qda","fold":2,"repeat":10,"rung":60}	0.030200	0.003	ok	
280	{"family":"qda","fold":3,"repeat":10,"rung":60}	0.076173	0.003	ok	
281	{"family":"qda","fold":0,"repeat":1,"rung":45}	0.047184	0.003	ok	
282	{"family":"qda","fold":1,"repeat":1,"rung":45}	0.041581	0.003	ok	
283	{"family":"qda","fold":2,"repeat":1,"rung":45}	0.024909	0.003	ok	
284	{"family":"qda","fold":3,"repeat":1,"rung":45}	0.044469	0.003	ok	
285	{"family":"qda","fold":0,"repeat":2,"rung":45}	0.081271	0.003	ok	
286	{"family":"qda","fold":1,"repeat":2,"rung":45}	0.014964	0.003	ok	
287	{"family":"qda","fold":2,"repeat":2,"rung":45}	0.034862	0.003	ok	
288	{"family":"qda","fold":3,"repeat":2,"rung":45}	0.025238	0.003	ok	
289	{"family":"qda","fold":0,"repeat":3,"rung":45}	0.022713	0.003	ok	
290	{"family":"qda","fold":1,"repeat":3,"rung":45}	0.040060	0.003	ok	
291	{"family":"qda","fold":2,"repeat":3,"rung":45}	0.040930	0.003	ok	
292	{"family":"qda","fold":3,"repeat":3,"rung":45}	0.062178	0.003	ok	
293	{"family":"qda","fold":0,"repeat":4,"rung":45}	0.056296	0.003	ok	
294	{"family":"qda","fold":1,"repeat":4,"rung":45}	0.025503	0.003	ok	
295	{"family":"qda","fold":2,"repeat":4,"rung":45}	0.041776	0.003	ok	
296	{"family":"qda","fold":3,"repeat":4,"rung":45}	0.032903	0.003	ok	
