trial	params_json	primary_metric	wall_seconds	status	error
242	{"boot_idx":242}	0.000000	0.001	ok	
243	{"boot_idx":243}	0.000000	0.001	ok	
244	{"boot_idx":244}	0.000000	0.001	ok	
245	{"boot_idx":245}	0.000000	0.001	ok	
246	{"boot_idx":246}	0.000000	0.001	ok	
247	{"boot_idx":247}	-0.000000	0.001	ok	
248	{"boot_idx":248}	0.000000	0.001	ok	
249	{"boot_idx":249}	0.000000	0.001	ok	
250	{"boot_idx":250}	0.000000	0.001	ok	
251	{"boot_idx":251}	0.000000	0.001	ok	
252	{"boot_idx":252}	0.000000	0.001	ok	
253	{"boot_idx":253}	0.000000	0.001	ok	
254	{"boot_idx":254}	0.000000	0.001	ok	
255	{"boot_idx":255}	0.000000	0.001	ok	
256	{"boot_idx":256}	0.000000	0.001	ok	
257	{"boot_idx":257}	0.000000	0.001	ok	
258	{"boot_idx":258}	0.000000	0.001	ok	
259	{"boot_idx":259}	-0.000000	0.001	ok	
260	{"boot_idx":260}	0.000000	0.001	ok	
261	{"boot_idx":261}	0.000000	0.001	ok	
262	{"boot_idx":262}	0.000000	0.001	ok	
263	{"boot_idx":263}	0.000000	0.001	ok	
264	{"boot_idx":264}	0.000000	0.001	ok	
265	{"boot_idx":265}	0.000000	0.001	ok	
266	{"boot_idx":266}	0.000000	0.001	ok	
267	{"boot_idx":267}	0.000000	0.001	ok	
268	{"boot_idx":268}	0.000000	0.001	ok	
269	{"boot_idx":269}	0.000000	0.001	ok	
270	{"boot_idx":270}	0.000000	0.001	ok	
271	{"boot_idx":271}	0.000000	0.001	ok	
272	{"boot_idx":272}	0.000000	0.001	ok	
273	{"boot_idx":273}	0.000000	0.001	ok	
274	{"boot_idx":274}	0.000000	0.001	ok	
275	{"boot_idx":275}	0.000000	0.001	ok	
276	{"boot_idx":276}	0.000000	0.001	ok	
277	{"boot_idx":277}	0.000000	0.001	ok	
278	{"boot_idx":278}	0.000000	0.001	ok	
279	{"boot_idx":279}	0.000000	0.001	ok	
280	{"boot_idx":280}	0.000000	0.001	ok	
281	{"boot_idx":281}	0.000000	0.001	ok	
282	{"boot_idx":282}	0.000000	0.001	ok	
283	{"boot_idx":283}	0.000000	0.001	ok	
284	{"boot_idx":284}	0.000000	0.001	ok	
285	{"boot_idx":285}	0.000000	0.001	ok	
286	{"boot_idx":286}	0.000000	0.001	ok	
287	{"boot_idx":287}	0.000000	0.001	ok	
288	{"boot_idx":288}	0.000000	0.001	ok	
289	{"boot_idx":289}	0.000000	0.001	ok	
290	{"boot_idx":290}	0.000000	0.001	ok	
291	{"boot_idx":291}	0.000000	0.001	ok	
292	{"boot_idx":292}	0.000000	0.001	ok	
293	{"boot_idx":293}	0.000000	0.001	ok	
294	{"boot_idx":294}	0.000000	0.001	ok	
295	{"boot_idx":295}	0.000000	0.001	ok	
296	{"boot_idx":296}	0.000000	0.001	ok	
297	{"boot_idx":297}	0.000000	0.001	ok	
298	{"boot_idx":298}	0.000000	0.001	ok	
299	{"boot_idx":299}	0.000000	0.001	ok	
300	{"boot_idx":300}	0.000000	0.001	ok	
301	{"boot_idx":301}	0.000000	0.001	ok	
302	{"boot_idx":302}	0.000000	0.001	ok	
303	{"boot_idx":303}	0.000000	0.001	ok	
304	{"boot_idx":304}	0.000000	0.001	ok	
305	{"boot_idx":305}	0.000000	0.001	ok	
306	{"boot_idx":306}	-0.000000	0.001	ok	
307	{"boot_idx":307}	0.000000	0.001	ok	
308	{"boot_idx":308}	0.000000	0.001	ok	
309	{"boot_idx":309}	0.000000	0.001	ok	
310	{"boot_idx":310}	0.000000	0.001	ok	
311	{"boot_idx":311}	0.000000	0.001	ok	
312	{"boot_idx":312}	0.000000	0.001	ok	
313	{"boot_idx":313}	0.000000	0.001	ok	
314	{"boot_idx":314}	0.000000	0.001	ok	
315	{"boot_idx":315}	0.000000	0.001	ok	
316	{"boot_idx":316}	0.000000	0.001	ok	
317	{"boot_idx":317}	0.000000	0.001	ok	
318	{"boot_idx":318}	0.000000	0.001	ok	
319	{"boot_idx":319}	0.000000	0.001	ok	
320	{"boot_idx":320}	0.000000	0.001	ok	
321	{"boot_idx":321}	0.000000	0.001	ok	
322	{"boot_idx":322}	0.000000	0.001	ok	
323	{"boot_idx":323}	0.000000	0.001	ok	
324	{"boot_idx":324}	0.000000	0.001	ok	
325	{"boot_idx":325}	0.000000	0.001	ok	
326	{"boot_idx":326}	0.000000	0.001	ok	
327	{"boot_idx":327}	0.000000	0.001	ok	
328	{"boot_idx":328}	0.000000	0.001	ok	
329	{"boot_idx":329}	0.000000	0.001	ok	
330	{"boot_idx":330}	-0.000000	0.001	ok	
331	{"boot_idx":331}	0.000000	0.001	ok	
332	{"boot_idx":332}	0.000000	0.001	ok	
333	{"boot_idx":333}	0.000000	0.001	ok	
334	{"boot_idx":334}	0.000000	0.001	ok	
335	{"boot_idx":335}	0.000000	0.001	ok	
336	{"boot_idx":336}	0.000000	0.001	ok	
337	{"boot_idx":337}	0.000000	0.001	ok	
338	{"boot_idx":338}	0.000000	0.001	ok	
339	{"boot_idx":339}	0.000000	0.001	ok	
340	{"boot_idx":340}	0.000000	0.001	ok	
341	{"boot_idx":341}	0.000000	0.001	ok	
342	{"boot_idx":342}	0.000000	0.001	ok	
343	{"boot_idx":343}	0.000000	0.001	ok	
344	{"boot_idx":344}	0.000000	0.001	ok	
345	{"boot_idx":345}	0.000000	0.001	ok	
346	{"boot_idx":346}	-0.000000	0.001	ok	
347	{"boot_idx":347}	0.000000	0.001	ok	
348	{"boot_idx":348}	0.000000	0.001	ok	
349	{"boot_idx":349}	0.000000	0.001	ok	
350	{"boot_idx":350}	0.000000	0.001	ok	
351	{"boot_idx":351}	0.000000	0.001	ok	
352	{"boot_idx":352}	0.000000	0.001	ok	
353	{"boot_idx":353}	0.000000	0.001	ok	
354	{"boot_idx":354}	0.000000	0.001	ok	
355	{"boot_idx":355}	0.000000	0.001	ok	
356	{"boot_idx":356}	0.000000	0.001	ok	
357	{"boot_idx":357}	0.000000	0.001	ok	
358	{"boot_idx":358}	0.000000	0.001	ok	
359	{"boot_idx":359}	0.000000	0.001	ok	
360	{"boot_idx":360}	0.000000	0.001	ok	
361	{"boot_idx":361}	0.000000	0.001	ok	
362	{"boot_idx":362}	0.000000	0.001	ok	
363	{"boot_idx":363}	0.000000	0.001	ok	
364	{"boot_idx":364}	0.000000	0.001	ok	
365	{"boot_idx":365}	0.000000	0.001	ok	
366	{"boot_idx":366}	0.000000	0.001	ok	
367	{"boot_idx":367}	0.000000	0.001	ok	
368	{"boot_idx":368}	0.000000	0.001	ok	
369	{"boot_idx":369}	0.000000	0.001	ok	
370	{"boot_idx":370}	0.000000	0.001	ok	
371	{"boot_idx":371}	0.000000	0.001	ok	
372	{"boot_idx":372}	0.000000	0.001	ok	
373	{"boot_idx":373}	0.000000	0.001	ok	
374	{"boot_idx":374}	0.000000	0.001	ok	
375	{"boot_idx":375}	0.000000	0.001	ok	
376	{"boot_idx":376}	0.000000	0.001	ok	
377	{"boot_idx":377}	0.000000	0.001	ok	
378	{"boot_idx":378}	0.000000	0.001	ok	
379	{"boot_idx":379}	0.000000	0.001	ok	
380	{"boot_idx":380}	0.000000	0.001	ok	
381	{"boot_idx":381}	0.000000	0.001	ok	
382	{"boot_idx":382}	0.000000	0.001	ok	
