trial	params_json	primary_metric	wall_seconds	status	error
198	{"family":"qda","fold":1,"repeat":10,"rung":12}	0.121663	0.001	ok	
199	{"family":"qda","fold":2,"repeat":10,"rung":12}	0.047857	0.001	ok	
200	{"family":"qda","fold":3,"repeat":10,"rung":12}	0.024764	0.001	ok	
201	{"family":"qda","fold":0,"repeat":1,"rung":8}	0.037872	0.001	ok	
202	{"family":"qda","fold":1,"repeat":1,"rung":8}	0.009407	0.001	ok	
203	{"family":"qda","fold":2,"repeat":1,"rung":8}	0.160649	0.001	ok	
204	{"family":"qda","fold":3,"repeat":1,"rung":8}	0.053517	0.001	ok	
205	{"family":"qda","fold":0,"repeat":2,"rung":8}	0.070555	0.001	ok	
206	{"family":"qda","fold":1,"repeat":2,"rung":8}	0.010446	0.001	ok	
207	{"family":"qda","fold":2,"repeat":2,"rung":8}	0.016864	0.001	ok	
208	{"family":"qda","fold":3,"repeat":2,"rung":8}	0.199234	0.001	ok	
209	{"family":"qda","fold":0,"repeat":3,"rung":8}	0.024099	0.001	ok	
210	{"family":"qda","fold":1,"repeat":3,"rung":8}	0.032716	0.001	ok	
211	{"family":"qda","fold":2,"repeat":3,"rung":8}	0.069587	0.001	ok	
212	{"family":"qda","fold":3,"repeat":3,"rung":8}	0.006402	0.001	ok	
213	{"family":"qda","fold":0,"repeat":4,"rung":8}	0.039965	0.001	ok	
214	{"family":"qda","fold":1,"repeat":4,"rung":8}	0.025616	0.001	ok	
215	{"family":"qda","fold":2,"repeat":4,"rung":8}	0.066130	0.001	ok	
216	{"family":"qda","fold":3,"repeat":4,"rung":8}	0.052859	0.001	ok	
217	{"family":"qda","fold":0,"repeat":5,"rung":8}	0.048593	0.001	ok	
218	{"family":"qda","fold":1,"repeat":5,"rung":8}	0.031114	0.001	ok	
219	{"family":"qda","fold":2,"repeat":5,"rung":8}	0.029944	0.001	ok	
220	{"family":"qda","fold":3,"repeat":5,"rung":8}	0.023582	0.001	ok	
221	{"family":"qda","fold":0,"repeat":6,"rung":8}	0.088183	0.001	ok	
222	{"family":"qda","fold":1,"repeat":6,"rung":8}	0.177856	0.001	ok	
223	{"family":"qda","fold":2,"repeat":6,"rung":8}	0.018087	0.001	ok	
224	{"family":"qda","fold":3,"repeat":6,"rung":8}	0.014525	0.001	ok	
225	{"family":"qda","fold":0,"repeat":7,"rung":8}	0.018310	0.001	ok	
226	{"family":"qda","fold":1,"repeat":7,"rung":8}	0.028715	0.001	ok	
227	{"family":"qda","fold":2,"repeat":7,"rung":8}	0.077179	0.001	ok	
228	{"family":"qda","fold":3,"repeat":7,"rung":8}	0.021521	0.001	ok	
229	{"family":"qda","fold":0,"repeat":8,"rung":8}	0.030087	0.001	ok	
230	{"family":"qda","fold":1,"repeat":8,"rung":8}	0.034033	0.001	ok	
231	{"family":"qda","fold":2,"repeat":8,"rung":8}	0.053520	0.001	ok	
232	{"family":"qda","fold":3,"repeat":8,"rung":8}	0.121974	0.001	ok	
233	{"family":"qda","fold":0,"repeat":9,"rung":8}	0.132849	0.001	ok	
234	{"family":"qda","fold":1,"repeat":9,"rung":8}	0.042708	0.001	ok	
235	{"family":"qda","fold":2,"repeat":9,"rung":8}	0.040914	0.001	ok	
236	{"family":"qda","fold":3,"repeat":9,"rung":8}	0.013905	0.001	ok	
237	{"family":"qda","fold":0,"repeat":10,"rung":8}	0.090221	0.001	ok	
238	{"family":"qda","fold":1,"repeat":10,"rung":8}	0.139597	0.001	ok	
239	{"family":"qda","fold":2,"repeat":10,"rung":8}	0.070235	0.001	ok	
240	{"family":"qda","fold":3,"repeat":10,"rung":8}	0.026204	0.001	ok	
241	{"family":"gnb","fold":0,"repeat":1,"rung":60}	0.011026	0.001	ok	
242	{"family":"gnb","fold":1,"repeat":1,"rung":60}	0.049404	0.001	ok	
243	{"family":"gnb","fold":2,"repeat":1,"rung":60}	0.076442	0.001	ok	
244	{"family":"gnb","fold":3,"repeat":1,"rung":60}	0.090633	0.001	ok	
245	{"family":"gnb","fold":0,"repeat":2,"rung":60}	0.135262	0.001	ok	
246	{"family":"gnb","fold":1,"repeat":2,"rung":60}	0.001942	0.001	ok	
247	{"family":"gnb","fold":2,"repeat":2,"rung":60}	0.068041	0.001	ok	
248	{"family":"gnb","fold":3,"repeat":2,"rung":60}	0.011487	0.001	ok	
249	{"family":"gnb","fold":0,"repeat":3,"rung":60}	0.056998	0.001	ok	
250	{"family":"gnb","fold":1,"repeat":3,"rung":60}	0.096553	0.001	ok	
251	{"family":"gnb","fold":2,"repeat":3,"rung":60}	0.067498	0.001	ok	
252	{"family":"gnb","fold":3,"repeat":3,"rung":60}	0.005529	0.001	ok	
253	{"family":"gnb","fold":0,"repeat":4,"rung":60}	0.151247	0.001	ok	
254	{"family":"gnb","fold":1,"repeat":4,"rung":60}	0.000654	0.001	ok	
255	{"family":"gnb","fold":2,"repeat":4,"rung":60}	0.110096	0.001	ok	
256	{"family":"gnb","fold":3,"repeat":4,"rung":60}	0.016574	0.001	ok	
257	{"family":"gnb","fold":0,"repeat":5,"rung":60}	0.014335	0.001	ok	
258	{"family":"gnb","fold":1,"repeat":5,"rung":60}	0.086158	0.001	ok	
259	{"family":"gnb","fold":2,"repeat":5,"rung":60}	0.075581	0.001	ok	
260	{"family":"gnb","fold":3,"repeat":5,"rung":60}	0.052635	0.001	ok	
261	{"family":"gnb","fold":0,"repeat":6,"rung":60}	0.093477	0.001	ok	
262	{"family":"gnb","fold":1,"repeat":6,"rung":60}	0.076643	0.001	ok	
263	{"family":"gnb","fold":2,"repeat":6,"rung":60}	0.047952	0.001	ok	
264	{"family":"gnb","fold":3,"repeat":6,"rung":60}	0.049061	0.001	ok	
265	{"family":"gnb","fold":0,"repeat":7,"rung":60}	0.013561	0.001	ok	
266	{"family":"gnb","fold":1,"repeat":7,"rung":60}	0.082374	0.001	ok	
267	{"family":"gnb","fold":2,"repeat":7,"rung":60}	0.137816	0.001	ok	
268	{"family":"gnb","fold":3,"repeat":7,"rung":60}	0.006040	0.001	ok	
269	{"family":"gnb","fold":0,"repeat":8,"rung":60}	0.022388	0.001	ok	
270	{"family":"gnb","fold":1,"repeat":8,"rung":60}	0.046119	0.001	ok	
271	{"family":"gnb","fold":2,"repeat":8,"rung":60}	0.091682	0.001	ok	
272	{"family":"gnb","fold":3,"repeat":8,"rung":60}	0.080900	0.001	ok	
273	{"family":"gnb","fold":0,"repeat":9,"rung":60}	0.128797	0.001	ok	
274	{"family":"gnb","fold":1,"repeat":9,"rung":60}	0.034775	0.001	ok	
275	{"family":"gnb","fold":2,"repeat":9,"rung":60}	0.051865	0.001	ok	
276	{"family":"gnb","fold":3,"repeat":9,"rung":60}	0.013248	0.001	ok	
277	{"family":"gnb","fold":0,"repeat":10,"rung":60}	0.049789	0.001	ok	
278	{"family":"gnb","fold":1,"repeat":10,"rung":60}	0.060931	0.001	ok	
279	{"family":"gnb","fold":2,"repeat":10,"rung":60}	0.061526	0.001	ok	
280	{"family":"gnb","fold":3,"repeat":10,"rung":60}	0.062796	0.001	ok	
281	{"family":"gnb","fold":0,"repeat":1,"rung":45}	0.012802	0.001	ok	
282	{"family":"gnb","fold":1,"repeat":1,"rung":45}	0.048756	0.001	ok	
283	{"family":"gnb","fold":2,"repeat":1,"rung":45}	0.091951	0.001	ok	
284	{"family":"gnb","fold":3,"repeat":1,"rung":45}	0.095880	0.001	ok	
285	{"family":"gnb","fold":0,"repeat":2,"rung":45}	0.133199	0.001	ok	
286	{"family":"gnb","fold":1,"repeat":2,"rung":45}	0.000256	0.001	ok	
287	{"family":"gnb","fold":2,"repeat":2,"rung":45}	0.062177	0.001	ok	
288	{"family":"gnb","fold":3,"repeat":2,"rung":45}	0.012880	0.001	ok	
289	{"family":"gnb","fold":0,"repeat":3,"rung":45}	0.045450	0.001	ok	
290	{"family":"gnb","fold":1,"repeat":3,"rung":45}	0.109585	0.001	ok	
291	{"family":"gnb","fold":2,"repeat":3,"rung":45}	0.067377	0.001	ok	
292	{"family":"gnb","fold":3,"repeat":3,"rung":45}	0.010967	0.001	ok	
293	{"family":"gnb","fold":0,"repeat":4,"rung":45}	0.166258	0.001	ok	
294	{"family":"gnb","fold":1,"repeat":4,"rung":45}	0.001969	0.001	ok	
295	{"family":"gnb","fold":2,"repeat":4,"rung":45}	0.102608	0.001	ok	
296	{"family":"gnb","fold":3,"repeat":4,"rung":45}	0.008349	0.001	ok	
297	{"family":"gnb","fold":0,"repeat":5,"rung":45}	0.014252	0.001	ok	
298	{"family":"gnb","fold":1,"repeat":5,"rung":45}	0.076429	0.001	ok	
299	{"family":"gnb","fold":2,"repeat":5,"rung":45}	0.084128	0.001	ok	
300	{"family":"gnb","fold":3,"repeat":5,"rung":45}	0.051997	0.001	ok	
301	{"family":"gnb","fold":0,"repeat":6,"rung":45}	0.089351	0.001	ok	
302	{"family":"gnb","fold":1,"repeat":6,"rung":45}	0.082102	0.001	ok	
303	{"family":"gnb","fold":2,"repeat":6,"rung":45}	0.051242	0.001	ok	
304	{"family":"gnb","fold":3,"repeat":6,"rung":45}	0.049939	0.001	ok	
305	{"family":"gnb","fold":0,"repeat":7,"rung":45}	0.020412	0.001	ok	
306	{"family":"gnb","fold":1,"repeat":7,"rung":45}	0.086811	0.001	ok	
307	{"family":"gnb","fold":2,"repeat":7,"rung":45}	0.137521	0.001	ok	
308	{"family":"gnb","fold":3,"repeat":7,"rung":45}	0.010621	0.001	ok	
309	{"family":"gnb","fold":0,"repeat":8,"rung":45}	0.031212	0.001	ok	
310	{"family":"gnb","fold":1,"repeat":8,"rung":45}	0.045921	0.001	ok	
311	{"family":"gnb","fold":2,"repeat":8,"rung":45}	0.097427	0.001	ok	
312	{"family":"gnb","fold":3,"repeat":8,"rung":45}	0.108666	0.001	ok	
313	{"family":"gnb","fold":0,"repeat":9,"rung":45}	0.140088	0.001	ok	
314	{"family":"gnb","fold":1,"repeat":9,"rung":45}	0.045484	0.001	ok	
315	{"family":"gnb","fold":2,"repeat":9,"rung":45}	0.052898	0.001	ok	
316	{"family":"gnb","fold":3,"repeat":9,"rung":45}	0.015239	0.001	ok	
317	{"family":"gnb","fold":0,"repeat":10,"rung":45}	0.048186	0.001	ok	
318	{"family":"gnb","fold":1,"repeat":10,"rung":45}	0.069598	0.001	ok	
319	{"family":"gnb","fold":2,"repeat":10,"rung":45}	0.063492	0.001	ok	
320	{"family":"gnb","fold":3,"repeat":10,"rung":45}	0.058082	0.001	ok	
321	{"family":"gnb","fold":0,"repeat":1,"rung":30}	0.001513	0.001	ok	
322	{"family":"gnb","fold":1,"repeat":1,"rung":30}	0.050645	0.001	ok	
323	{"family":"gnb","fold":2,"repeat":1,"rung":30}	0.084887	0.001	ok	
324	{"family":"gnb","fold":3,"repeat":1,"rung":30}	0.087247	0.001	ok	
325	{"family":"gnb","fold":0,"repeat":2,"rung":30}	0.134296	0.001	ok	
326	{"family":"gnb","fold":1,"repeat":2,"rung":30}	0.000283	0.001	ok	
327	{"family":"gnb","fold":2,"repeat":2,"rung":30}	0.065305	0.001	ok	
328	{"family":"gnb","fold":3,"repeat":2,"rung":30}	0.073920	0.001	ok	
