trial	params_json	primary_metric	wall_seconds	status	error
188	{"family":"anchor_lda4","fold":3,"repeat":7,"rung":12}	0.000033	0.001	ok	
189	{"family":"anchor_lda4","fold":0,"repeat":8,"rung":12}	0.053563	0.001	ok	
190	{"family":"anchor_lda4","fold":1,"repeat":8,"rung":12}	0.255599	0.001	ok	
191	{"family":"anchor_lda4","fold":2,"repeat":8,"rung":12}	0.068471	0.001	ok	
192	{"family":"anchor_lda4","fold":3,"repeat":8,"rung":12}	0.131357	0.001	ok	
193	{"family":"anchor_lda4","fold":0,"repeat":9,"rung":12}	0.140076	0.001	ok	
194	{"family":"anchor_lda4","fold":1,"repeat":9,"rung":12}	0.000461	0.001	ok	
195	{"family":"anchor_lda4","fold":2,"repeat":9,"rung":12}	0.182372	0.001	ok	
196	{"family":"anchor_lda4","fold":3,"repeat":9,"rung":12}	0.044959	0.001	ok	
197	{"family":"anchor_lda4","fold":0,"repeat":10,"rung":12}	0.070985	0.001	ok	
198	{"family":"anchor_lda4","fold":1,"repeat":10,"rung":12}	0.120566	0.001	ok	
199	{"family":"anchor_lda4","fold":2,"repeat":10,"rung":12}	0.048498	0.001	ok	
200	{"family":"anchor_lda4","fold":3,"repeat":10,"rung":12}	0.051623	0.001	ok	
201	{"family":"anchor_lda4","fold":0,"repeat":1,"rung":8}	0.400000	0.001	ok	
202	{"family":"anchor_lda4","fold":1,"repeat":1,"rung":8}	0.000269	0.001	ok	
203	{"family":"anchor_lda4","fold":2,"repeat":1,"rung":8}	0.084018	0.001	ok	
204	{"family":"anchor_lda4","fold":3,"repeat":1,"rung":8}	0.054648	0.001	ok	
205	{"family":"anchor_lda4","fold":0,"repeat":2,"rung":8}	0.109868	0.001	ok	
206	{"family":"anchor_lda4","fold":1,"repeat":2,"rung":8}	0.351469	0.001	ok	
207	{"family":"anchor_lda4","fold":2,"repeat":2,"rung":8}	0.449779	0.001	ok	
208	{"family":"anchor_lda4","fold":3,"repeat":2,"rung":8}	0.052641	0.001	ok	
209	{"family":"anchor_lda4","fold":0,"repeat":3,"rung":8}	0.047661	0.001	ok	
210	{"family":"anchor_lda4","fold":1,"repeat":3,"rung":8}	0.085659	0.001	ok	
211	{"family":"anchor_lda4","fold":2,"repeat":3,"rung":8}	0.000808	0.001	ok	
212	{"family":"anchor_lda4","fold":3,"repeat":3,"rung":8}	0.000002	0.001	ok	
213	{"family":"anchor_lda4","fold":0,"repeat":4,"rung":8}	0.050002	0.001	ok	
214	{"family":"anchor_lda4","fold":1,"repeat":4,"rung":8}	0.098084	0.001	ok	
215	{"family":"anchor_lda4","fold":2,"repeat":4,"rung":8}	0.000005	0.001	ok	
216	{"family":"anchor_lda4","fold":3,"repeat":4,"rung":8}	0.315716	0.001	ok	
217	{"family":"anchor_lda4","fold":0,"repeat":5,"rung":8}	0.009539	0.001	ok	
218	{"family":"anchor_lda4","fold":1,"repeat":5,"rung":8}	0.262182	0.001	ok	
219	{"family":"anchor_lda4","fold":2,"repeat":5,"rung":8}	0.134041	0.001	ok	
220	{"family":"anchor_lda4","fold":3,"repeat":5,"rung":8}	0.105264	0.001	ok	
221	{"family":"anchor_lda4","fold":0,"repeat":6,"rung":8}	0.174082	0.001	ok	
222	{"family":"anchor_lda4","fold":1,"repeat":6,"rung":8}	0.203088	0.001	ok	
223	{"family":"anchor_lda4","fold":2,"repeat":6,"rung":8}	0.000069	0.001	ok	
224	{"family":"anchor_lda4","fold":3,"repeat":6,"rung":8}	0.297459	0.001	ok	
225	{"family":"anchor_lda4","fold":0,"repeat":7,"rung":8}	0.000000	0.001	ok	
226	{"family":"anchor_lda4","fold":1,"repeat":7,"rung":8}	0.046396	0.001	ok	
227	{"family":"anchor_lda4","fold":2,"repeat":7,"rung":8}	0.154562	0.001	ok	
228	{"family":"anchor_lda4","fold":3,"repeat":7,"rung":8}	0.146756	0.001	ok	
